triplet_id,unit_id,dataset,subject,predicate,object,confidence,label,reason
a4370bbc-ba16-5294-9003-007020077332,hotpot_5a7557d75542992d0ec05f68_Laurie Metcalf,hotpotqa,Laurie Metcalf,appeared_in_film,Making Mr. Right,0.85,SUPPORTED,The passage explicitly mentions Laurie Metcalf's appearance in 'Making Mr. Right'.
51488796-5877-50c8-84c7-85d5678f7f73,hotpot_5a7557d75542992d0ec05f68_Laurie Metcalf,hotpotqa,Laurie Metcalf,appeared_in_film,JFK,0.85,SUPPORTED,The passage explicitly mentions Laurie Metcalf's appearance in the film 'JFK'.
fbe4286b-111d-5ea7-8b55-f3cf3b6dc3bf,hotpot_5a7557d75542992d0ec05f68_Laurie Metcalf,hotpotqa,Laurie Metcalf,appeared_in_film,Mistress,0.85,SUPPORTED,The passage explicitly mentions Laurie Metcalf's appearance in the film 'Mistress'.
52f95dbb-ba72-5438-9936-34cae9ae2d18,hotpot_5a7557d75542992d0ec05f68_Laurie Metcalf,hotpotqa,Laurie Metcalf,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage explicitly mentions Laurie Metcalf's appearance in 'Scream 2'.
7cf3ad40-359d-5e5b-b323-5c37e33429cc,hotpot_5a7557d75542992d0ec05f68_Laurie Metcalf,hotpotqa,Laurie Metcalf,appeared_in_commercials,Plan USA,0.85,SUPPORTED,The passage explicitly mentions Laurie Metcalf appearing in commercials for Plan USA.
e81de348-a86a-5168-a113-00112e5730e7,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Scream 2,released_in,1997,0.85,SUPPORTED,The passage explicitly states that Scream 2 was released in 1997.
c5e559f4-594d-5076-ba9c-dc4385f03a3a,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Scream 2,genre,slasher,0.85,SUPPORTED,The passage directly states that Scream 2 is a slasher film.
c07104fb-bf25-51d0-bc62-c7e8395203b6,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Scream 2,directed_by,Wes Craven,0.85,SUPPORTED,The passage directly states that Scream 2 was directed by Wes Craven.
fe0cde2d-e374-5fc3-b8ef-003f95a8a04e,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Scream 2,written_by,Kevin Williamson,0.85,SUPPORTED,The passage directly states that Scream 2 was written by Kevin Williamson.
7d4c65aa-711c-5e31-bcbe-6260a8f1e3df,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,David Arquette,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage directly states that David Arquette appeared in Scream 2.
1b6bddc9-8c35-5bee-a735-0cb778d25590,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Neve Campbell,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage explicitly states that Neve Campbell appeared in Scream 2.
3401a23c-d390-505f-a046-f9efc2f6458d,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Courteney Cox,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage explicitly states Courteney Cox appeared in Scream 2.
91acd788-b23f-57c0-8374-958e147c3c70,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Sarah Michelle Gellar,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage explicitly states that Sarah Michelle Gellar appeared in Scream 2.
6303f440-b6a5-5c0f-b8eb-8269de1dab8e,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Jamie Kennedy,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage explicitly mentions Jamie Kennedy as a star in Scream 2.
7f9197d4-ab73-5ba1-b952-8553e5cf8616,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Laurie Metcalf,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage directly states that Laurie Metcalf appeared in Scream 2.
94e2599d-5f87-5b4b-93d8-db69599fd754,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Jerry O'Connell,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage directly states that Jerry O'Connell appeared in Scream 2.
2794ae47-2fa1-5a1e-a3c1-054c8ba9afb9,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Jada Pinkett,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage explicitly mentions Jada Pinkett in the cast of Scream 2.
cb6ff309-a622-53b4-94c7-a34e7a9ab0e2,hotpot_5a7557d75542992d0ec05f68_Scream 2,hotpotqa,Liev Schreiber,appeared_in_film,Scream 2,0.85,SUPPORTED,The passage directly states that Liev Schreiber appeared in Scream 2.
43c9febe-8233-5eab-b2c5-683b4158eb95,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540,commenced_operations,2006,0.85,SUPPORTED,The passage directly states that Fly540 commenced operations in 2006.
ed84b05a-3544-5626-8b99-3ec3d7c88250,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540,operates,domestic and international passenger and freight services,0.85,SUPPORTED,The passage directly states that Fly540 operates domestic and international passenger and freight services.
35c65aec-73fd-5493-9ff2-6af23dfc63e5,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540,had_subsidiary,Fly540 Ghana,0.85,SUPPORTED,The passage explicitly mentions Fly540 Ghana as a subsidiary airline.
dd3d7cca-01dd-5f15-a805-263d3afcf244,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540 Ghana,suspended,May 2014,0.85,SUPPORTED,The passage directly states that Fly540 Ghana was suspended in May 2014.
cd061a9c-4eae-55a8-ae74-5b484e5ee668,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540 Ghana,sold,unknown,0.85,ENTITY_ERROR,"The passage states that Fly540 Ghana was 'suspended' and 'sold', but the triplet only mentions 'sold'."
6f5a9181-f46b-55ce-8969-d39fd32a05f1,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540,had_subsidiary,Fly540 Angola,0.85,ENTITY_ERROR,"The passage mentions Fly540 Angola as being suspended in May 2014, not as a subsidiary of Fly540."
b02da579-951d-5766-b0c2-8ba7dd71c377,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540 Angola,suspended,May 2014,0.85,SUPPORTED,The passage directly states that Fly540 Angola was suspended in May 2014.
d3b75f7e-1642-58a8-a7a0-77c7c0ef61bf,hotpot_5a8d12ca5542994ba4e3dbe2_Fly540,hotpotqa,Fly540,focused_business_expansion,East Africa,0.85,UNSUPPORTED,"The passage does not mention Fly540 focusing its business expansion plans on East Africa, it only mentions focusing on East Africa in general."
af4f406f-58fd-52c9-b428-c193c75a6caa,hotpot_5a8d12ca5542994ba4e3dbe2_Fastjet Tanzania,hotpotqa,Fastjet Tanzania,operates_flights_under,fastjet brand,0.85,SUPPORTED,The passage directly states that Fastjet Tanzania operates flights under the fastjet brand.
ba387eb2-d9b5-58ae-9799-a92229e90f87,hotpot_5a8d12ca5542994ba4e3dbe2_Fastjet Tanzania,hotpotqa,Fastjet Tanzania,based_in,Dar es Salaam,0.85,SUPPORTED,The passage explicitly states that Fastjet Tanzania is based in Dar es Salaam.
ee6cae11-113d-5774-b54e-bf19d0af3101,hotpot_5a8d12ca5542994ba4e3dbe2_Fastjet Tanzania,hotpotqa,Fastjet Tanzania,carried,"350,000 passengers",0.85,SUPPORTED,"The passage directly states that Fastjet Tanzania carried 350,000 passengers in its first year of operations."
99776961-6adf-5063-b7a5-0af9d0d74f8f,hotpot_5a8d12ca5542994ba4e3dbe2_Fastjet Tanzania,hotpotqa,Fastjet Tanzania,sold,one million seats,0.85,SUPPORTED,The passage directly states that Fastjet Tanzania sold one million seats by December 2014.
17f43bb9-8fe2-598d-93e8-39a636249bbd,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Experimental hip hop,is_a_genre_of,hip hop,0.85,SUPPORTED,The passage directly states that experimental hip hop is a genre of hip hop.
555116c8-5eea-547e-8266-18a0ba8c15ed,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Experimental hip hop,employs,structural_elements,0.85,SUPPORTED,The passage directly states that experimental hip hop employs unconventional structural elements.
6533e2c7-d0b1-5910-bb64-79f5e808cacc,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Experimental hip hop,typically_considered,unconventional,0.85,SUPPORTED,The passage directly states that experimental hip hop employs structural elements typically considered unconventional.
64b005f0-3d71-57c9-b938-bc1ace540fb7,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Experimental hip hop,incorporates,turntablism,0.85,SUPPORTED,The passage explicitly states that experimental hip hop incorporates turntablism.
773e587e-8cce-5ffe-8827-99d6bd1cba56,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Experimental hip hop,produced,electronically,0.85,SUPPORTED,The passage directly states that experimental hip hop is produced electronically.
7c7831bf-f020-59a2-bfa4-4d697b5fd37d,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Some artists,introduce,acoustic_elements,0.85,SUPPORTED,The passage directly states that some artists have introduced acoustic elements to the music.
589043f3-417a-5543-9680-8a554d867897,hotpot_5ab7f6d35542993667794070_Experimental hip hop,hotpotqa,Some artists,facilitate,live_performance,0.85,SUPPORTED,The passage directly states that some artists facilitate live performance.
b1cbb90f-61df-5006-b34e-a459e53d7809,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,is_an,Australian_specialist_electronic_music_magazine,0.85,SUPPORTED,The passage directly states that Cyclic Defrost is an Australian specialist electronic music magazine.
7f557aca-4045-5736-bdfc-036106473f3c,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,founded_by,Sebastian Chan,0.85,SUPPORTED,The passage directly states that Cyclic Defrost was founded by Sebastian Chan.
e3436fe4-9f9c-5b2e-b8cc-74f95da5a2f3,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,edited_by,Sebastian Chan,0.85,SUPPORTED,The passage explicitly states that Sebastian Chan founded and edited Cyclic Defrost.
6a14aae5-c3b0-516f-ab49-4288d5d2a72c,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Sebastian Chan,founded,Cyclic Defrost,0.85,SUPPORTED,The passage directly states that Sebastian Chan founded Cyclic Defrost.
d36ea294-bbb2-5b89-82ba-c1b8cf8ca6da,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Sebastian Chan,edited,Cyclic Defrost,0.85,SUPPORTED,The passage directly states that Sebastian Chan founded and edited Cyclic Defrost.
f70daa21-659d-5b9d-91e2-5754ae105aa2,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Bob Baker Fish,current_editor_of,Cyclic Defrost,0.85,SUPPORTED,The passage explicitly states that Bob Baker Fish is a current editor of Cyclic Defrost.
d291793a-e499-56b2-8b82-92e30ad1f1ca,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Chris Downton,current_editor_of,Cyclic Defrost,0.85,SUPPORTED,The passage explicitly states Chris Downton as a current editor of Cyclic Defrost.
0b980b39-74e8-5af3-aa5b-cff317a7cd0f,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Peter Hollo,current_editor_of,Cyclic Defrost,0.85,SUPPORTED,The passage explicitly states Peter Hollo as a current editor of Cyclic Defrost.
0fa434a5-c8ff-52e1-ba3a-8af0f6e4a07a,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,covers,independent_electronic_music,0.85,SUPPORTED,The passage directly states that Cyclic Defrost covers independent electronic music.
bdce8bba-1977-50c3-9b86-653ff47e9c0f,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,covers,avant-rock,0.85,SUPPORTED,The passage directly states that Cyclic Defrost covers avant-rock music.
f1f4e65c-45fd-552f-acea-182b8e089979,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,covers,experimental_sound_art,0.85,SUPPORTED,The passage directly states that Cyclic Defrost covers experimental sound art.
3edaf23b-12f8-5ab8-83b7-c032020e7000,hotpot_5ab7f6d35542993667794070_Cyclic Defrost,hotpotqa,Cyclic Defrost,covers,left_field_hip_hop,0.85,SUPPORTED,The passage directly states that Cyclic Defrost covers left field hip hop.
b0ebf400-d62b-52a2-a96b-495af0ad4ce2,"hotpot_5ac3d9135542995c82c4ac4c_Nelson, New Hampshire",hotpotqa,Nelson,a_town_in,Cheshire_County,0.85,SUPPORTED,The passage directly states that Nelson is a town in Cheshire County.
db21a443-3c44-58aa-bdc3-72fa4f538409,"hotpot_5ac3d9135542995c82c4ac4c_Nelson, New Hampshire",hotpotqa,Nelson,located_in,New_Hampshire,0.85,SUPPORTED,The passage directly states that Nelson is located in New Hampshire.
7fcd6d35-3794-50f6-aaf6-45e9c371d923,"hotpot_5ac3d9135542995c82c4ac4c_Nelson, New Hampshire",hotpotqa,Nelson,located_in,United_States,0.85,ENTITY_ERROR,"The passage refers to 'Nelson, New Hampshire' as the entity, not just 'Nelson'."
cea46544-21b6-5a79-857f-74c3930de3ed,"hotpot_5ac3d9135542995c82c4ac4c_Nelson, New Hampshire",hotpotqa,Nelson,had_population,729,0.85,SUPPORTED,The passage directly states the population of Nelson as 729 at the 2010 census.
76c7848f-a82f-57c4-bd9d-97778caafa76,"hotpot_5ac3d9135542995c82c4ac4c_Nelson, New Hampshire",hotpotqa,Nelson,includes,Munsonville,0.85,SUPPORTED,The passage directly states that Nelson includes the village of Munsonville.
6fb4b227-eabc-580d-8d2d-321e38155ea7,"hotpot_5ac3d9135542995c82c4ac4c_Munsonville, New Hampshire",hotpotqa,Munsonville,located_in,Nelson,0.85,SUPPORTED,The passage directly states that Munsonville is located in Nelson.
db2f692f-0607-52a3-87ca-f6a29a90a4ce,"hotpot_5ac3d9135542995c82c4ac4c_Munsonville, New Hampshire",hotpotqa,Munsonville,part_of,Cheshire County,0.85,SUPPORTED,The passage directly states that Munsonville is in Cheshire County.
c6d151ab-845a-52ed-b746-d77145b340d8,"hotpot_5ac3d9135542995c82c4ac4c_Munsonville, New Hampshire",hotpotqa,Munsonville,located_in,northwestern corner of Nelson,0.85,SUPPORTED,The passage directly states that Munsonville is located in the northwestern corner of Nelson.
453cc025-fbe1-5c1d-8bf2-3e0525362a94,"hotpot_5ac3d9135542995c82c4ac4c_Munsonville, New Hampshire",hotpotqa,Munsonville,near,outlet of Granite Lake,0.85,SUPPORTED,The passage directly states that Munsonville is located around the outlet of Granite Lake.
056d5d4a-b479-5beb-ae24-b15662d52ee1,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Wild Mountain Thyme,also_known_as,Purple Heather,0.85,SUPPORTED,The passage explicitly mentions 'Wild Mountain Thyme' also being known as 'Purple Heather'.
0fd41b7e-dff0-59ec-8b70-eb4a754c007d,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Wild Mountain Thyme,also_known_as,"Will Ye Go, Lassie, Go?",0.85,SUPPORTED,"The passage explicitly mentions the song 'Wild Mountain Thyme' also being known as 'Will Ye Go, Lassie, Go?'."
e497f8f4-310e-5852-a0a4-7b6f91d92bc1,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Wild Mountain Thyme,is_a_variant_of,The Braes of Balquhither,0.85,SUPPORTED,The passage explicitly states that the lyrics and melody of Wild Mountain Thyme are a variant of The Braes of Balquhither.
9c137e1c-2602-5437-9471-060e87df3534,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Francis McPeake 1st,wrote,Wild Mountain Thyme,0.85,ENTITY_ERROR,"The passage states Francis McPeake wrote the song, but the extracted triplet names it 'Wild Mountain Thyme', which is an alternative name for the song."
62f07a26-3bcc-501c-a911-9d35dfe2faf6,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,The McPeake family,claim_recognition_for,Wild Mountain Thyme,0.85,SUPPORTED,"The passage directly states that The McPeake family claim recognition for the writing of the song, which includes Wild Mountain Thyme."
bddae936-d6dd-5e18-851d-f432dfafd66c,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Francis McPeake,is_a_member_of,The McPeake family,0.85,SUPPORTED,The passage directly states Francis McPeake is a member of The McPeake family.
965f48a9-8b3e-5996-b048-6465095d528b,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,The McPeake family,is_well_known_in,"Belfast, Northern Ireland",0.85,SUPPORTED,"The passage directly states that Francis McPeake is a member of a well-known musical family in Belfast, Northern Ireland."
532b0d3a-105a-536b-92ab-d46b5c34ed6c,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Robert Tannahill,wrote,The Braes of Balquhither,0.85,SUPPORTED,The passage directly states that Robert Tannahill wrote The Braes of Balquhither.
08ec131c-477f-5b42-beb0-7f72537b7827,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,The Braes of Balquhither,is_about,The Braes of Balquhither,0.85,ENTITY_ERROR,"The passage states that 'The Braes of Balquhither' is a song by Robert Tannahill, but the triplet's subject and object are identical, suggesting a merged entity."
d9843897-befd-5cdf-9b6c-5ff65045becf,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,Robert Tannahill,is_a_contemporary_of,Robert Burns,0.85,SUPPORTED,The passage explicitly states that Robert Tannahill and Robert Burns are contemporaries.
286bbf67-0608-5081-bc03-cd395f5e5e26,hotpot_5ae129115542990adbacf722_Wild Mountain Thyme,hotpotqa,The Braes of Balquhither,may_have_been_based_on,The Braes o' Bowhether,0.85,SUPPORTED,The passage directly states that 'The Braes of Balquhither' may have been based on 'The Braes o' Bowhether'.
8a5fe518-fe86-5bbe-87c0-63b32c9795da,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,A Pair of Brown Eyes,released_on,18 March 1985,0.85,SUPPORTED,The passage directly states the release date of 'A Pair of Brown Eyes'.
6c46b445-859f-55f3-a2ae-d53f91cfa7f9,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,A Pair of Brown Eyes,first_to_make,UK Top 100,0.85,SUPPORTED,The passage explicitly states that 'A Pair of Brown Eyes' was the first single to make the UK Top 100.
c7e95e6e-9b0a-51be-b4f0-128ecc5cd06a,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,A Pair of Brown Eyes,peaked_at,Number 72,0.85,SUPPORTED,The passage directly states that 'A Pair of Brown Eyes' peaked at Number 72 in the UK Top 100.
d60c0938-8398-5eec-97f2-8e02e4ffc6b8,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,A Pair of Brown Eyes,featured_on,Rum Sodomy & the Lash,0.85,SUPPORTED,The passage directly states that 'A Pair of Brown Eyes' featured on 'Rum Sodomy & the Lash'.
a9f14b23-3a0c-5a67-a419-2954ed6ef21b,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,A Pair of Brown Eyes,composed_by,Shane MacGowan,0.85,SUPPORTED,The passage directly states that 'A Pair of Brown Eyes' was composed by Shane MacGowan.
29563b8d-3e79-5bf8-a94e-d2cbd048cfaf,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,A Pair of Brown Eyes,based_on_melody_of,Wild Mountain Thyme,0.85,SUPPORTED,The passage explicitly states that 'A Pair of Brown Eyes' was composed on the melody of 'Wild Mountain Thyme'.
780701b0-2062-5b9f-9daa-40ec59547e0c,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,Wild Mountain Thyme,also_known_as,Will Ye Go Lassie Go,0.85,SUPPORTED,The passage explicitly states the song is also known as 'Will Ye Go Lassie Go'.
feee8096-facc-5766-b260-55e33e3d874d,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,Wild Mountain Thyme,by,Francis McPeake,0.85,SUPPORTED,The passage directly states that 'Wild Mountain Thyme' is a song by Francis McPeake.
ce02d017-8d3e-529c-9498-ba5c7168a1a6,hotpot_5ae129115542990adbacf722_A Pair of Brown Eyes,hotpotqa,Wild Mountain Thyme,in_style_of,traditional Irish folk,0.85,SUPPORTED,The passage directly states that 'Wild Mountain Thyme' is in a traditional Irish folk style.
0cbe68c4-0d7b-5d65-b483-86a56edf51ae,hotpot_5a86769c5542994775f60776_Kurt Vonnegut,hotpotqa,Kurt Vonnegut Jr.,was,an American writer,0.85,SUPPORTED,The passage directly states that Kurt Vonnegut Jr. was an American writer.
56832528-5aef-5a26-9fdc-10c5b8eb082b,hotpot_5a86769c5542994775f60776_Kurt Vonnegut,hotpotqa,Kurt Vonnegut Jr.,published,14 novels,0.85,SUPPORTED,The passage directly states that Kurt Vonnegut Jr. published 14 novels.
89278a2f-8eae-582c-a01e-55795cf4f837,hotpot_5a86769c5542994775f60776_Kurt Vonnegut,hotpotqa,Kurt Vonnegut Jr.,published,3 short story collections,0.85,UNSUPPORTED,The passage does not mention the number of short story collections published by Kurt Vonnegut Jr.
c15e5123-d073-5aef-afaf-b52bb0a4d618,hotpot_5a86769c5542994775f60776_Kurt Vonnegut,hotpotqa,Kurt Vonnegut Jr.,published,5 plays,0.85,SUPPORTED,The passage directly states that Kurt Vonnegut Jr. published 5 plays.
dd92b5fc-cbe5-56e1-9aae-dd64e6c87956,hotpot_5a86769c5542994775f60776_Kurt Vonnegut,hotpotqa,Kurt Vonnegut Jr.,published,5 works of non-fiction,0.85,ENTITY_ERROR,"The passage mentions 'five works of non-fiction' but the extracted triplet mentions 'five works of non-fiction' as published by 'Kurt Vonnegut Jr.', whereas the passage only mentions 'Kurt Vonnegut'."
df46e175-c166-59ec-af14-9addd2593e8f,hotpot_5a86769c5542994775f60776_Kurt Vonnegut,hotpotqa,Kurt Vonnegut Jr.,is most famous for,Slaughterhouse-Five,0.85,SUPPORTED,The passage directly states that Vonnegut is most famous for 'Slaughterhouse-Five'.
d4405abb-0d31-5e71-a15a-926b7b4e810f,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,is_a,collection,0.85,SUPPORTED,The passage directly states that Armageddon in Retrospect is a collection of short stories and essays.
107e9dab-fb3d-55cd-8139-20602aeccfcc,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,contains,short stories and essays,0.85,SUPPORTED,The passage explicitly states that Armageddon in Retrospect is a collection of short stories and essays.
61a31949-d41b-576f-95e5-94bbf7d34c11,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,about,war and peace,0.85,SUPPORTED,The passage directly states that Armageddon in Retrospect is a collection of stories and essays about war and peace.
0fb907f6-a0e7-58e2-afe5-ea9f6ac9b149,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,written_by,Kurt Vonnegut,0.85,SUPPORTED,The passage directly states that Armageddon in Retrospect was written by Kurt Vonnegut.
7182f412-1cb7-5edc-a647-c772e1dffba2,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,is_the_first,posthumous collection,0.85,ENTITY_ERROR,"The passage describes it as 'posthumous collection of his previously unpublished writings', not just 'posthumous collection'."
d2c90d08-5efc-5ba5-9a87-73195444504a,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,includes,an introduction by Mark Vonnegut,0.85,SUPPORTED,The passage directly states that 'Armageddon in Retrospect' includes an introduction by Mark Vonnegut.
f6ea4c75-88cd-5d2c-9dc7-239bc496f8d9,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,includes,a letter from Kurt to his family,0.85,SUPPORTED,The passage explicitly states that the book includes a letter from Kurt to his family.
9433f36c-c9a4-5ba6-bdfb-8c08806c97d9,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,includes,the fire-bombing of Dresden,0.85,SUPPORTED,The passage explicitly states that the book includes the fire-bombing of Dresden.
7c25b179-a74f-5e15-8196-a6872443a68e,hotpot_5a86769c5542994775f60776_Armageddon in Retrospect,hotpotqa,Armageddon in Retrospect,is_laden_with,handwritten quotations and rough drawings by the author,0.85,SUPPORTED,The passage directly states that 'Armageddon in Retrospect' is laden with handwritten quotations and rough drawings by the author.
52297ea2-798e-55fe-ab02-b7ac58fc1b17,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,born_in,1978,0.85,UNSUPPORTED,The passage does not mention the year Apratim Majumdar was born.
0d49736b-688f-57ee-b63e-144bac5c7494,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,nationality,Indian,0.85,SUPPORTED,The passage explicitly states Apratim Majumdar's nationality as Indian.
35615a83-6a3d-5f14-a0cc-0256ca26d165,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,from,Kolkata,0.85,SUPPORTED,The passage directly states that Apratim Majumdar is from Kolkata.
dc285d35-92fe-5f3f-9cc9-7bc86f58b2d2,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,plays,Sarod,0.85,SUPPORTED,The passage directly states that Apratim Majumdar plays the Sarod.
871314c2-9176-58a2-9bf4-f04ac2b9d880,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,style,Dhrupadee Veenkar,0.85,SUPPORTED,The passage directly states Apratim Majumdar's style as Dhrupadee Veenkar.
b9f58a86-0ec1-507f-99bb-1ccb081a5e4b,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,style_origin,Ustad Alauddin Khan's Seni Veenkar Gharana,0.85,ENTITY_ERROR,"The passage mentions 'Dhrupadee Veenkar' style, not 'style_origin', and the object is the style itself, not Ustad Alauddin Khan's Seni Veenkar Gharana."
47d30f71-e2d5-5357-ae0a-f40d1f5baa6b,hotpot_5ab31864554299233954ff06_Apratim Majumdar,hotpotqa,Apratim Majumdar,occupation,instructor of classical Indian music,0.85,SUPPORTED,The passage directly states that Apratim Majumdar is an internationally recognized instructor of classical Indian music.
854116be-6400-5c64-92b2-36e75ff82f59,hotpot_5ab31864554299233954ff06_Sarod,hotpotqa,Sarod,is_a,stringed_instrument,0.85,SUPPORTED,The passage directly states that the sarod is a stringed instrument.
69581bf5-d609-58bf-8f42-082070305472,hotpot_5ab31864554299233954ff06_Sarod,hotpotqa,Sarod,used_in,Indian_classical_music,0.85,SUPPORTED,The passage directly states that the sarod is used in Indian classical music.
2213aa04-2393-5a82-b692-cc377f1532b6,hotpot_5ab31864554299233954ff06_Sarod,hotpotqa,Sarod,known_for,deep_weighty_sound,0.85,SUPPORTED,"The passage directly states that the sarod is known for a deep, weighty, introspective sound."
87aa18b3-4ba9-5568-8666-2c37261cf819,hotpot_5ab31864554299233954ff06_Sarod,hotpotqa,Sarod,has_quality,resonant_reverberant,0.85,SUPPORTED,"The passage directly states that the sarod has a resonant, reverberant quality due to its sympathetic strings."
e9517fc7-a202-5e95-a736-a8d26b6bb2ea,hotpot_5ab31864554299233954ff06_Sarod,hotpotqa,Sarod,able_to_produce,meend,0.85,SUPPORTED,The passage directly states that the sarod is able to produce meend.
17412351-9c26-55e7-99dc-06135b41883f,hotpot_5ab31864554299233954ff06_Sarod,hotpotqa,Sarod,popular_in,Hindustani_classical_music,0.85,SUPPORTED,The passage explicitly states that the sarod is among the most popular and prominent instruments in Hindustani classical music.
